,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.GoodForKids,attributes.RestaurantsReservations,attributes.Caters,attributes.NoiseLevel,attributes.RestaurantsTableService,attributes.RestaurantsTakeOut,attributes.RestaurantsPriceRange2,attributes.OutdoorSeating,attributes.BikeParking,attributes.HasTV,attributes.WiFi,attributes.Alcohol,attributes.RestaurantsAttire,attributes.RestaurantsGoodForGroups,attributes.RestaurantsDelivery,attributes.GoodForMeal.dessert,attributes.GoodForMeal.latenight,attributes.GoodForMeal.lunch,attributes.GoodForMeal.dinner,attributes.GoodForMeal.brunch,attributes.GoodForMeal.breakfast,attributes.BusinessParking.garage,attributes.BusinessParking.street,attributes.BusinessParking.validated,attributes.BusinessParking.lot,attributes.BusinessParking.valet,attributes.Ambience.romantic,attributes.Ambience.intimate,attributes.Ambience.classy,attributes.Ambience.hipster,attributes.Ambience.divey,attributes.Ambience.touristy,attributes.Ambience.trendy,attributes.Ambience.upscale,attributes.Ambience.casual,attributes.BusinessAcceptsCreditCards,attributes.BusinessAcceptsBitcoin,attributes.ByAppointmentOnly,attributes.AcceptsInsurance,attributes.GoodForDancing,attributes.CoatCheck,attributes.HappyHour,attributes.Music.dj,attributes.Music.background_music,attributes.Music.no_music,attributes.Music.jukebox,attributes.Music.live,attributes.Music.video,attributes.Music.karaoke,attributes.BestNights.monday,attributes.BestNights.tuesday,attributes.BestNights.friday,attributes.BestNights.wednesday,attributes.BestNights.thursday,attributes.BestNights.sunday,attributes.BestNights.saturday,attributes.Ambience,attributes.BusinessParking,attributes.DogsAllowed,attributes.BYOBCorkage,attributes.DriveThru,attributes.Smoking,attributes.AgesAllowed,attributes.Corkage,attributes.BYOB,attributes.GoodForMeal,attributes.Music,attributes.DietaryRestrictions.dairy-free,attributes.DietaryRestrictions.gluten-free,attributes.DietaryRestrictions.vegan,attributes.DietaryRestrictions.kosher,attributes.DietaryRestrictions.halal,attributes.DietaryRestrictions.soy-free,attributes.DietaryRestrictions.vegetarian,attributes.BestNights,attributes.Open24Hours,attributes.DietaryRestrictions,attributes.RestaurantsCounterService
156135,wIz5nWZ-0LfgAq5N2Nu1dg,Big Beef Noodle,"4355 W Spring Mountain Rd, Ste 101A",Las Vegas,NV,89102,36.1259293,-115.1976305,3.5,6,0,"Noodles,Restaurants",True,True,,,,True,1,False,False,True,free,,casual,True,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156178,MfC-gz4G9vs7I2A28ino6Q,House of J Cafe,9890 S Maryland Pkwy,Las Vegas,NV,89183,36.0102597,-115.1364187,3.5,9,0,"Food,Cafes,Restaurants",True,False,True,average,,True,1,False,,False,no,none,casual,True,False,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156183,xkVMIk_Vqh17f48ZQ_6b0w,Tom Colicchio's Craftsteak,3799 Las Vegas Blvd S,Las Vegas,NV,89109,36.102642001,-115.1686254367,4.0,2269,1,"Food,Desserts,Steakhouses,Restaurants,Cheesesteaks",False,True,False,average,,True,4,False,False,True,free,full_bar,dressy,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,no,,,,False,,,,,,,,,,,,,,
156243,S0yP4IZmwVpeqxSe0R2Fvw,Subway,2890 Las Vegas Blvd S,Las Vegas,NV,89109,36.1360208,-115.1632091,1.0,12,1,"Pizza,Sandwiches,Fast Food,Restaurants",False,False,,very_loud,,True,3,False,True,False,no,,casual,True,False,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156281,vWcDq3HDcN8PsoErage4jA,JACK IN THE BOX,8221 S Fort Apache Rd,Las Vegas,NV,89178,36.0382110167,-115.2974176034,2.0,11,1,"Burgers,Restaurants,Fast Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156318,dHwv9CyCFSnfuKLvFZqtpQ,Timpano Tavern,3355 S Las Vegas Blvd,Las Vegas,NV,89109,36.12293,-115.16853,3.0,12,1,"Food,Bars",,,,,,,2,,,,,,,,,,,,,,,True,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156327,ucIQl4HI_LS3J8s4kRlRSA,Mr. Shesha Vegas,1725 E Warm Springs Rd,Las Vegas,NV,89119,36.0571445,-115.1286093,5.0,42,0,"Hookah Bars,Bars",,True,,average,,,2,False,True,True,free,none,,True,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,False,False,False,True,,,,,,,False,False,False,False,False,False,True,,,,,,yes,,,,,,,,,,,,,,,,
156357,EgGdnaotJpPvxCFyZPJeUw,Pizza Hut,4945 W. Craig Road,Las Vegas,NV,89130,36.238059,-115.210341,2.0,16,1,"Restaurants,Pizza",True,False,,average,,True,1,False,,False,,,casual,True,True,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156375,d1pB6SLzLb-4lFq8y5tEnQ,Mr Tofu,3889 Spring Mountain Rd,Las Vegas,NV,89102,36.126437,-115.1917,3.5,259,0,Restaurants,True,False,False,average,,True,1,False,False,True,,none,casual,True,False,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156406,MqIgMLUdD53r_dmx1goYJg,Shucks Tavern & Oyster Bar,7155 N Durango Dr,Las Vegas,NV,89149,36.291036,-115.288192,3.5,339,1,"Seafood,Bars,Cajun/Creole,Restaurants,Breakfast & Brunch",True,False,False,average,,True,2,False,True,True,free,full_bar,casual,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,False,,,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,
156417,xmWs-su5eB5_57CIw4sqfw,Gina's Bistro,4226 S Durango Dr,Las Vegas,NV,89117,36.1128802,-115.2786224,4.5,189,0,Restaurants,True,True,True,quiet,,True,2,False,True,False,no,beer_and_wine,casual,True,False,,,,,,,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156472,w7_1xM_WNf8nh2w-tzfAyQ,Volcano Grille,7315 W Warm Springs Rd,Las Vegas,NV,89113,36.0552046,-115.2509345,4.0,124,0,Restaurants,True,False,True,quiet,,True,1,True,,False,no,none,casual,True,False,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156476,xcKB2QEppVgMARTWGYZGow,Starbucks,"5757 Paradise Rd., LAS Arrival Baggage Claim, LAS Arrival Baggage Claim",Las Vegas,NV,89118,36.08235672,-115.1377563,3.0,21,1,"Food,Coffee & Tea",,,False,,,True,2,False,False,,free,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156504,YhTwTm31WOl8ug7TCW8ubA,Redwood Steakhouse,12 E Ogden Ave,Las Vegas,NV,89101,36.1730667437,-115.1448063583,4.5,64,1,"Salad,Steakhouses,Soup,Restaurants",False,True,False,average,True,False,3,False,False,False,no,full_bar,casual,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
156519,DChQQ3OZJ75dZGNQFliljg,Maria's Market,3310 S Nellis Blvd,Las Vegas,NV,89121,36.129338,-115.064916,3.5,5,1,Food,,,,,,True,3,,False,,,,,,,,,,,,,False,False,False,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156522,Z_2Ma7FLYKM8G9UG6zufIg,Carl's Jr.,"6307 Carpinteria Ave, Ste A",Las Vegas,NV,93013,36.0859750163,-115.1356561998,2.5,8,1,"Burgers,Restaurants,Fast Food",True,False,,,,True,1,False,False,False,no,none,dressy,True,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,
156535,eFGamdr_USv49dRDedqkBg,Diamond Liquor,789 Nellis Blvd,Las Vegas,NV,89110,36.1779791718,-115.0622941554,4.5,4,1,"Beer,Wine & Spirits,Food",,,,,,True,2,,False,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156545,viji5rHhNlsy9w-JmUhyaw,Olive Garden Italian Restaurant,1361 S Decatur Blvd,Las Vegas,NV,89102,36.1548474,-115.2073032,3.5,199,1,"Wine Bars,Salad,Bars,Restaurants",True,True,True,average,,True,2,False,True,False,free,full_bar,casual,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,
156573,L-_MMIaLHypx7tzcwTddcg,Bourbon Street,6670 S Tenaya Way,Las Vegas,NV,89113,36.0669510251,-115.2512346581,3.0,50,1,Bars,,False,,average,,,1,False,,True,free,full_bar,,True,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
156579,NQXuoB9JTPUItHvouMgWjQ,Violette's Vegan Organic Cafe & Juice Bar,"8560 W Desert Inn Rd, Ste D5",Las Vegas,NV,89117,36.1300414,-115.2777854,4.0,739,1,"Food,Vegan,Juice Bars & Smoothies,Restaurants,Vegetarian",True,True,True,average,True,True,2,True,False,True,free,none,casual,True,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156587,DJ7BTDEUe8iXgq0W_5npHw,Carl's Donuts,6350 Sunset Corporate Dr,Las Vegas,NV,89120,36.0743193284,-115.1057729153,4.5,69,1,"Donuts,Restaurants,Bakeries,Food",,False,True,,,False,1,,True,,,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156606,kOt9Ci_i8O6m_aPXN8HXLQ,The Famous Burritos,3655 S Rainbow Blvd,Las Vegas,NV,89103,36.1227157,-115.2430931,3.0,8,0,Restaurants,True,False,False,quiet,,True,1,False,,True,no,none,casual,True,False,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156616,s6L6SdVYhPcOQEDmNIg1-g,Happy Wok,"5479 S Rainbow Blvd, Ste A1",Las Vegas,NV,89118,36.0895291,-115.2432409,3.0,86,1,Restaurants,True,False,True,quiet,True,True,1,False,True,True,free,none,casual,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156626,YsKVaS6iLSjMJEUKXf6o8g,Promenade Food Court,3555 Las Vegas Blvd S,Las Vegas,NV,89115,36.116223,-115.1707806,2.0,6,1,"Ice Cream & Frozen Yogurt,Food,Coffee & Tea",,,,,,,2,,,,paid,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156650,RDO51EhaqSt1Psdwcwx3Bg,The Pint,9941 W Charelston Blvd,Las Vegas,NV,89117,36.1573134,-115.31363,4.0,136,1,"Bars,Pubs,Restaurants",False,False,False,average,True,True,2,True,True,True,free,full_bar,casual,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,False,False,True,,,,,,,,False,False,True,False,True,False,True,,,,,,yes,,,,,,,,,,,,,,,,
156652,lGy7jJ9oVZUJNkmZj7ewgA,Planet Dailies,3667 Las Vegas Blvd S,Las Vegas,NV,89109,36.109803,-115.170554,3.0,622,0,"Diners,Breakfast & Brunch,Restaurants,Sandwiches",True,False,False,average,,True,2,False,False,True,free,full_bar,casual,True,False,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,yes_free,,,,False,,,,,,,,,,,,,,
156680,FevycwulBfHEZt77dv2EyA,Carmine's,2940 S Durango Dr,Las Vegas,NV,89117,36.136073,-115.278408,3.5,37,0,"Restaurants,Bars",True,True,,average,,True,2,True,,True,no,full_bar,casual,True,False,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,yes_corkage,,,,True,,,,,,,,,,,,,,
156763,hgeXEGD9lRX4ohj7afSJnw,Thai Style Noodle House,"7377 S Jones Blvd, Ste 113-114",Las Vegas,NV,89139,36.0555646163,-115.2258749184,3.5,265,1,"Food,Restaurants,Noodles,Vegan",True,False,True,average,True,True,1,False,True,True,no,none,casual,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156774,uz_pOxt-IForHNBcwUscJw,The Den LV,9837 W Tropicana Ave,Las Vegas,NV,89147,36.0995339,-115.3071868,4.0,37,1,"Restaurants,Bars",False,False,True,,True,True,2,False,True,True,free,full_bar,casual,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,False,False,True,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
156784,6NFI8nSKod7qtxfsRUJpVw,BLVD Creamery,3770 Las Vegas Blvd S,Las Vegas,NV,89109,36.1042664581,-115.1735209737,3.5,195,0,"Food,Desserts,Ice Cream & Frozen Yogurt",,,False,,,True,1,,False,,no,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156790,A8IouaHOlMHoVIRuAKbKzA,Wine Cellar & Tasting Room,3700 W Flamingo Rd,Las Vegas,NV,89103,36.1169147153,-115.186267491,4.0,72,1,"Beer,Wine & Spirits,Wine Bars,Wineries,Bars,Restaurants,Food",False,True,False,average,,False,3,False,False,False,,beer_and_wine,casual,True,False,,,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,,,,,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156804,zx_j6OuuHHa2afVoAZuLpA,what's Crepe,"8665 W Flamingo Rd, Ste 106",Las Vegas,NV,89147,36.114389,-115.2810620135,4.5,78,1,"Acai Bowls,Food,Desserts,Juice Bars & Smoothies,Tea Rooms,Restaurants,Creperies,Coffee & Tea",True,False,False,quiet,False,True,1,False,True,False,free,none,casual,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156819,9vKSHv_Tl5b3lodyNdITzw,West Flamingo Liquor,"4155 S Buffalo Dr, Ste 113",Las Vegas,NV,89147,36.113268,-115.2618657,4.0,4,1,"Beer,Wine & Spirits,Food",,,,,,,2,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156824,z3mGge1Y7YIkHbBkcJ5oKw,7 Plus Water & Alkaline,"4750 W Sahara Ave, Ste 10",Las Vegas,NV,89102,36.1455069,-115.2066085,5.0,8,1,Food,,,,,,True,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156832,t43XJ7we7RugvqM5ytr_WQ,Pie Zanos,"3870 E Flamingo Rd, Ste A-1",Las Vegas,NV,89121,36.1160368623,-115.0894260406,3.0,15,0,"Restaurants,Pizza",True,True,True,quiet,,True,2,False,False,True,no,none,casual,True,True,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156833,_1hAnIZIVg5Ijpd5ex5klA,True Foods,2408 Karli Dr,Las Vegas,NV,89102,36.15292,-115.174324,5.0,7,1,Food,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156839,jqgf3vk_Q3HFBaaUikb4TA,Smith's Food & Drug Centers,6150 W Flamingo Rd,Las Vegas,NV,89103,36.1157147,-115.2265196,2.0,8,0,Food,,,,,,,1,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156850,TmAbrQoXslJsReCqLfwnXA,Pho Vegas,4251 W Sahara Ave,Las Vegas,NV,89102,36.1439822,-115.1986887,4.0,113,1,"Soup,Restaurants",True,False,,quiet,True,True,1,False,True,True,free,none,casual,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156864,xowy4YxBXXGOYuajsxjwkA,LV Food Junky,"450 Fremont St, Ste 135",Las Vegas,NV,89101,36.1701761,-115.1404649,4.5,89,1,"Tapas Bars,Food,Barbeque,Food Trucks,Restaurants",False,False,True,average,True,True,2,True,True,True,free,beer_and_wine,casual,True,False,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156881,NmWbdEaW9_Y0Qu13fqLB3g,Chef Rubber,6627 Schuster St,Las Vegas,NV,89118,36.0691392,-115.194335,3.5,27,1,"Food,Specialty Food,Chocolatiers & Shops",,,,,,,3,,True,,,,,,,,,,,,,False,False,False,True,False,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156888,7iuruLs-q-_RW06IbsBxZw,Arirang Korean BBQ,"1370 East Flamingo Rd, Ste 27",Las Vegas,NV,89119,36.1154417,-115.1338935,4.5,200,1,"Barbeque,Restaurants",True,True,True,average,True,False,2,False,True,True,free,full_bar,casual,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156937,GMBvBDKgOT51xDTpGVphBw,Bombay Indian Cuisine,3049 Las Vegas Blvd,Las Vegas,NV,89109,36.131484904,-115.1644624097,3.0,148,1,"Halal,Salad,Restaurants",True,True,True,average,,True,2,False,True,False,free,full_bar,casual,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156943,zOhc6cRn1UgNy7EiAdJ2Rw,Chuck E. Cheese's,7381 W Lake Mead Blvd,Las Vegas,NV,89128,36.1948434056,-115.2535866859,2.5,81,1,"Pizza,Restaurants",True,True,False,loud,,True,2,False,False,False,no,none,casual,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156954,cbOsasex5EmQEy554-Fz0Q,Pancho's Mexican Food,4886 W Lone Mountain,Las Vegas,NV,89130,36.2466964851,-115.2091722563,3.0,24,1,Restaurants,True,False,,quiet,False,True,1,False,False,False,no,none,casual,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156972,MP9LqzWeWTuMU4VkZo_M2w,Garden Cafe,3801 Las Vegas Blvd S,Las Vegas,NV,89109,36.099777,-115.1725943,2.0,10,0,Restaurants,True,,,,,,1,False,,,,,casual,True,,,,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157059,qWflasEfK2strQg5Ulcz4w,Brewskes Bar & Grille,3645 S Durango Dr,Las Vegas,NV,89147,36.1234548,-115.2792843,3.0,42,1,"Bars,Burgers,Restaurants,Pubs",False,False,False,quiet,,True,2,False,True,True,free,full_bar,casual,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,,False,,,,,,,,,,False,False,True,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,
157070,34PMhyoSQHVd4Lr7slzUcA,Ori'Zaba's Scratch Mexican Grill,7210 S Durango Dr,Las Vegas,NV,89113,36.0565468623,-115.2783238665,3.0,80,0,Restaurants,True,False,True,average,False,True,1,True,True,False,free,beer_and_wine,casual,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157089,UvRW3JBsfu71LK3MA4xgkQ,The Perfect Scoop & Boba Tea,4568 Spring Mountain Rd,Las Vegas,NV,89102,36.1265987,-115.2029682,3.0,29,0,"Bubble Tea,Ice Cream & Frozen Yogurt,Food,Juice Bars & Smoothies",,,,,,,1,,False,,no,,,,,,,,,,,False,False,False,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157094,vFPkQ1qbCqA1H5Czxl45og,Paris Sidewalk Bar,3655 Las Vegas Blvd S,Las Vegas,NV,89109,36.112896,-115.171282,3.5,20,1,Bars,,False,,average,,,2,False,,False,,beer_and_wine,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,
157103,qT1OowsSbjUcT_57p1Lrsw,Dollar Tree,"3870 Blue Diamond Rd, Bldg R",Las Vegas,NV,89139,36.0421693995,-115.1917590705,2.5,21,1,Food,,,,,,,1,,True,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157107,H_FkQxifSo13B2FWjhp36g,Otto Enoteca Pizzeria,3355 Las Vegas Blvd S,Las Vegas,NV,89109,36.122952,-115.168515,3.5,684,0,"Restaurants,Pizza",True,True,False,average,,True,2,False,False,False,no,full_bar,casual,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157113,C4ahTJ4KqDu0OfE2Ao-3Ww,Cous Cous Restaurant,,Las Vegas,NV,,36.1699325897,-115.1419623787,1.5,11,1,"Restaurants,Cafes",True,False,,,,True,2,False,,True,no,,casual,True,True,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157119,MQI1rSTE2LGrrsPPgenCrA,Master Kim's Korean BBQ,"7036 S Durango Dr, Ste 100",Las Vegas,NV,89113,36.0607048,-115.2780632,4.5,241,1,"Restaurants,Barbeque",True,False,False,,True,True,2,True,False,False,no,beer_and_wine,casual,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
157147,u89h2EwY7Swtu_9sLtVKRw,Buzz'N Brushes,4500 W Tropicana Ave,Las Vegas,NV,89103,36.1025204881,-115.201984455,4.5,33,0,"Cocktail Bars,Bars",True,,,loud,,,3,False,True,False,,full_bar,,True,,,,,,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157179,McISmBl9ELUpzY9g3Fhz9A,Ethel M Chocolates,5757 Wayne Newton Blvd,Las Vegas,NV,89111,36.0847552385,-115.1510124024,4.0,59,1,"Food,Chocolatiers & Shops,Specialty Food",,,True,,,True,2,,False,,,,,,,,,,,,,True,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157192,GGvjkKM74UnOh2NyvwTLZQ,Jjanga Fusion Pocha,"6145 W Sahara Ave, St 1",Las Vegas,NV,89146,36.1429443,-115.2265555,4.5,17,0,"Pizza,Soup,Restaurants,Bars",True,True,,,False,True,2,,False,True,,,casual,True,False,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157203,qEg0K_45TBlzHMOR9GC4Pg,Ciao Ciao Pizza,"4460 S Durango, Ste H",Las Vegas,NV,89147,36.108418,-115.278353,3.5,40,0,"Restaurants,Pizza",True,True,,,,True,2,False,,,,full_bar,casual,True,True,,,,,,,False,False,False,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157254,v_yCY6NCwxCPIsNZR80UfQ,Donut Bar,"124 S 6th St, Ste 140",Las Vegas,NV,89101,36.167814,-115.140447,4.0,882,1,"Coffee & Tea,Restaurants,Donuts,Food,Breakfast & Brunch",True,False,True,average,False,True,1,True,True,False,no,none,casual,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157257,5TY6bUT3bbl9aHItiIXXqw,Big Al's Oyster Bar,4500 W Tropicana Ave,Las Vegas,NV,89103,36.102562,-115.202089,3.5,325,1,"Seafood,Restaurants,Cajun/Creole",True,True,False,average,True,True,2,False,True,True,free,full_bar,casual,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157305,XVVFgEY-0MsyEAR8SO7dzg,California Pizza Kitchen,5757 Wayne Newton Blvd,Las Vegas,NV,89119,36.0814661072,-115.1377658982,2.5,201,1,"Salad,Restaurants,Soup,Pizza",True,False,False,average,,True,2,False,False,True,free,full_bar,casual,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157321,H4e8fD8RcRlUpqW4Fp5R5Q,Aloha Tamales,913 Villa Inn Ct,Las Vegas,NV,89110,36.1817823,-115.0871247,1.0,3,0,Food,,,,,,True,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157344,kkdm8TM6qTaVnrz5XsG0hQ,Kabob Express,"4912 S Eastern Ave, Ste 3",Las Vegas,NV,89119,36.0997437,-115.1179817,4.5,305,1,"Halal,Restaurants,Kebab",True,True,True,quiet,False,True,1,False,True,True,no,none,casual,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
